timestamp,headline,score,reason
2025-07-17 10:30:41+00:00,"BitcoinWorld Unlocking Crypto Fear & Greed: Index Soars to 74 in ‘Greed’ Zone Are you feeling the buzz in the air? The cryptocurrency market is often a rollercoaster of emotions, and understanding the collective mood can be just as crucial as analyzing price charts. The Crypto Fear & Greed Index , a popular barometer for crypto market sentiment , has recently surged to 74, firmly planting itself in the ‘Greed’ zone. This significant shift, up four points from the previous day, signals a notable improvement in investor confidence as of July 17. But what does this mean for you, and how can this index guide your journey in the dynamic world of digital assets? What is the Crypto Fear & Greed Index and Why Does it Matter? Developed by Alternative.me, the Crypto Fear & Greed Index is an invaluable tool designed to capture the prevailing emotions in the cryptocurrency market. It quantifies sentiment on a scale from 0 to 100, where: 0-24: Extreme Fear – Investors are highly worried, often indicating a potential buying opportunity for the brave. 25-49: Fear – General anxiety in the market, but not panic. 50-74: Greed – A growing sense of optimism and a willingness to buy. 75-100: Extreme Greed – Euphoria takes over, often signaling a market correction might be on the horizon. This index isn’t just a random number; it’s a sophisticated composite built from six key factors, each weighted to provide a comprehensive snapshot of crypto market sentiment : Factor Weighting Description Volatility 25% Measures current volatility and maximum drawdowns of Bitcoin. Market Momentum/Volume 25% Analyzes current volume and market momentum compared to average values. Social Media 15% Scans Twitter hashtags and mentions for crypto-related terms. Surveys 15% Weekly polls, though currently paused. Bitcoin Dominance 10% Measures Bitcoin’s market cap share relative to the total crypto market. Google Trends 10% Analyzes search queries for crypto-related terms. Decoding the ‘Greed’ Zone: What Does 74 Mean for Crypto? A score of 74 puts the market firmly in the ‘Greed’ territory. This indicates that investors are feeling confident, perhaps even euphoric, about current price trends and future prospects. Such a high reading suggests that recent positive price action, coupled with optimistic news or developments, has likely fueled this upward shift in sentiment. When market momentum is strong, as it appears to be now, it often encourages more participants to enter or increase their positions, hoping to capitalize on further gains. While ‘Greed’ can be a powerful driver of price increases, it’s also a double-edged sword. Historically, periods of extreme greed have sometimes preceded market corrections. It’s a classic example of investor psychology at play: when everyone is optimistic, there’s less room for new buyers, and the market can become overextended. This is why understanding the index isn’t just about celebrating highs, but also about recognizing potential risks. The Role of Bitcoin Dominance and Other Key Factors The Bitcoin dominance factor plays a crucial, albeit smaller, role in the index’s calculation. Bitcoin’s market share often reflects overall market stability and investor preference for the leading cryptocurrency. A rising Bitcoin dominance can sometimes indicate a flight to safety within crypto, or simply that Bitcoin is outperforming altcoins, influencing overall sentiment. While not the largest component, it provides insight into how capital is distributed across the crypto ecosystem. Beyond Bitcoin dominance and market momentum, the contributions from volatility, social media, and Google Trends paint a broader picture. High volatility can signal uncertainty, but if accompanied by strong positive price action, it might also reflect excitement. Social media buzz and increased Google searches for crypto terms often correlate with rising public interest and participation, further feeding into the ‘Greed’ sentiment. Navigating Investor Psychology: Leveraging the Index for Informed Decisions Understanding investor psychology is paramount in volatile markets like cryptocurrency. The Crypto Fear & Greed Index offers a unique lens through which to view collective market emotions. For savvy investors, this index can be a powerful contrarian indicator: When the index is in ‘Extreme Fear’ (0-24): This might be a prime time to consider accumulating assets, as prices could be undervalued due to widespread panic. As the saying goes, “be fearful when others are greedy, and greedy when others are fearful.” When the index is in ‘Extreme Greed’ (75-100): This could be a signal to exercise caution, take some profits, or re-evaluate your portfolio’s risk exposure, as the market may be overheated. While the index is a valuable sentiment tool, it should never be the sole basis for investment decisions. Combine its insights with fundamental analysis, technical indicators, and a clear understanding of your own risk tolerance. It’s a guide, not a g",0.5,The surge in the Crypto Fear & Greed Index to 74 indicates a growing sense of optimism and bullish sentiment among investors.
2025-07-17 10:39:34+00:00,"The post Pakistan Turns to El Salvador to Level Up Its Bitcoin Game appeared first on Coinpedia Fintech News Pakistan is getting serious about crypto and wants to follow in El Salvador’s footsteps. This week, Bilal Bin Saqib, head of Pakistan’s Crypto Council and special advisor to the prime minister, visited El Salvador’s President Nayib Bukele to talk about Bitcoin adoption and building stronger crypto ties . Pakistan Following El Salvador Footsteps Bilal Bin Saqib, CEO of the Pakistan Crypto Council and State Minister for Crypto and Blockchain, recently met El Salvador’s President Nayib Bukele. After their meeting, Saqib praised Bukele as a “visionary” who backed Bitcoin when most world leaders were afraid to. Bukele was the first head of state to make Bitcoin legal tender, turning a small country into a symbol of innovation. Despite warnings from big global groups like the IMF, Bukele kept buying Bitcoin for his country. Just met one of the most extraordinary visionary leaders of our time, President of El Salvador, @nayibbukele A head of state who doesn’t just talk tech, but challenges it, from AI and robotics to Bitcoin. He’s a leader from the future, who saw the future first because when it… pic.twitter.com/QpS6vVnTxv — Bilal bin Saqib MBE (@Bilalbinsaqib) July 16, 2025 Meanwhile, today, El Salvador holds over 6,089 BTC, worth about $722 million . New Deal for Crypto Collaboration During the visit, Saqib and Bukele signed a Letter of Intent to work together. This agreement sets a plan for both countries to share ideas and work on Bitcoin projects. For Pakistan, the focus is on using crypto and blockchain to help more people access financial services and grow the digital economy But Bukele’s vision goes beyond Bitcoin. He is exploring AI, robotics, and emerging tech, proving you don’t need big resources to make a global impact, you need strong belief and bold decision Pakistan’s Plans Hit IMF Roadblock Pakistan has already tried to push ahead by using extra power to mine Bitcoin. Earlier this year, the government set aside 2,000 megawatts of spare electricity for crypto mining and AI centers. But the IMF did not support the plan, worried that cheap power for crypto could hurt the wider market. Recently, during the Bitcoin Conference in Las Vegas, Michael Saylor, founder of Strategy, praised Pakistan’s plan to build a national BTC reserve and stepped in to help build it.",0.5,Pakistan's engagement with El Salvador to enhance Bitcoin adoption indicates a positive sentiment and potential for future partnerships.
2025-07-17 10:40:46+00:00,"🚀 Are You Chasing New Coins? Catch the newest crypto opportunities. Be the first to buy, be the first to win! Click here to discover new altcoins! The U.S. Marshals",0.0,The headline reflects a neutral market sentiment focused on new opportunities without any significant news or developments.
2025-07-17 10:41:05+00:00,"BlackRock , the world’s largest asset manager, has quietly deepened its bet on Bitcoin ( BTC ), adding approximately $416 million worth of the cryptocurrency on July 16. BLACKROCK IS BUYING $BTC BlackRock just bought $416M of Bitcoin. Current Holdings: $85.47B BTC (3.6% of circulating supply) pic.twitter.com/Xer5d1R4XK — Arkham (@arkham) July 16, 2025 According to on-chain data reviewed by Finbold, BlackRock’s total Bitcoin holdings surged from 694,100 BTC ($75.23B) on July 1 to 716,490 BTC ($84.34B) as of July 17. That’s an increase of 22,390 BTC, representing a 3.23% increase in holdings and a 12.11% jump in valuation over just 16 days. At the time of writing, Bitcoin is trading at $117,710, up 8.61% during the same period, suggesting that BlackRock not only capitalized on price momentum but also actively accumulated into strength, contrary to typical institutional “buy-the-dip” narratives. A dominant BTC whale BlackRock now holds $85.47 billion in Bitcoin, representing roughly 3.6% of the current circulating supply of 19.89 million BTC, cementing its position as one of the most influential Bitcoin whales in the world, with holdings outpacing most sovereign wealth funds and crypto-native treasuries. The surge in holdings comes amid renewed institutional interest following geopolitical tensions, central bank rate stability, and the persistent demand for crypto ETFs, sectors where BlackRock remains a dominant player. Not just Bitcoin: ETH and more While Bitcoin took centre stage in BlackRock’s accumulation strategy, it wasn’t the only asset to see fresh inflows. The firm’s Ethereum ( ETH ) holdings jumped 17%, from 1.73 million ETH to 2.02 million ETH, adding over $2.5 billion in value. BlackRock’s latest purchase being $499.2 million ETH on July 16, with holdings now at $6.94 billion. BLACKROCK RECORD BUY: HALF A BILLION USD OF ETH BlackRock just set a new daily record, buying $499.2M ETH in one day yesterday. BlackRock currently holds $6.94 Billion USD of Ethereum. pic.twitter.com/o1c2mNal6D — Arkham (@arkham) July 17, 2025 With the asset manager showing growing confidence in Ethereum’s Layer 2 and DeFi infrastructure as the blockchain gears up for its next scalability phase. BlackRock also made minor entries into micro-cap tokens like MOG and IMAGE, as well as increased its SPX exposure by nearly 19.4%, reflecting a broader strategy to diversify across correlated assets and memecoins with virality traction. Overall, BlackRock’s on-chain portfolio expanded over $12 billion between July 1 and July 17, 2025, rising from $79.55 billion to above $91 billion in just over two weeks. The post BlackRock just bought $916 million of these two cryptocurrencies appeared first on Finbold .",1.0,BlackRock's significant investment in Bitcoin and Ethereum indicates major institutional adoption and confidence in the crypto market.
2025-07-17 10:41:08+00:00,"Pakistan, which has been making bold moves regarding Bitcoin (BTC) and cryptocurrencies, has made a new move. Having announced that they will establish a Bitcoin reserve, Pakistan has now signed an agreement with El Salvador, the first country in the world to accept Bitcoin as legal tender. Bilal bin Saqib, Chairman of the Pakistan Cryptocurrency Council and advisor to the Prime Minister of Pakistan, recently met with El Salvador President Nayib Bukele to discuss the country''s Bitcoin strategy. The two sides signed a Memorandum of Understanding (MoU) to collaborate on Bitcoin adoption, inclusive finance, and policy development by the Pakistani government. Saqib, from his X account, described Bukele as one of the most extraordinary visionary leaders of the time and said: “President Bukele was a visionary who foresaw the future with unwavering faith, even when no one else supported Bitcoin. “El Salvador is not only embracing innovation, it''s charting the course for the world.” Saqib also stated that Bukele was a futuristic leader who was the first to see the future of Bitcoin and stood with faith even when it was not cool to support BTC. “…A head of state who doesn''t just talk about technology, but challenges technology in every field, from artificial intelligence to robotics to Bitcoin. A great example of how you don''t need abundant resources to put your country on the map, you just need vision and unwavering belief!” While this meeting is expected to see El Salvador and Pakistan further collaborate on Bitcoin, the Pakistan Cryptocurrency Council stated, “This strategic collaboration reflects Pakistan''s desire to become a leader in the global digital asset economy.” The meeting with El Salvador President Nayib Bukele came a day after Pakistani Finance Minister Mohammed Aurangzeb and Saqib held a virtual meeting with Bitcoin bull Michael Saylor, founder of Strategy, which holds more than $62 billion in Bitcoin reserves. El Salvador, the first country in the world to adopt Bitcoin as legal tender in 2021, is currently known to have $745 million worth of Bitcoin. *This is not investment advice. Continue Reading: El Salvador Signs Surprise Bitcoin (BTC) Deal! ""They''re Also Talking With Michael Saylor!""",1.0,Pakistan's establishment of a Bitcoin reserve and collaboration with El Salvador signals major institutional adoption and favorable regulatory moves.
2025-07-17 10:46:13+00:00,"🚀 Are You Chasing New Coins? Catch the newest crypto opportunities. Be the first to buy, be the first to win! Click here to discover new altcoins! The U.S. Securities",0.0,The headline reflects a neutral market sentiment focused on new opportunities without any significant news or developments.
2025-07-17 10:49:14+00:00,"A recent humorous exchange on X (formerly Twitter) has ignited a fresh wave of speculation about Elon Musk’s AI chatbot, Grok, and the long-standing mystery of Satoshi Nakamoto’s Bitcoin wallet. The buzz began after a user on X playfully challenged Grok to crack Satoshi’s wallet for a mere $200, prompting a laughing emoji reaction from … Continue reading ""Can Musk’s Grok Crack Satoshi’s Bitcoin Wallet? Twitter Buzzes with AI Challenge"" The post Can Musk’s Grok Crack Satoshi’s Bitcoin Wallet? Twitter Buzzes with AI Challenge appeared first on Cryptoknowmics-Crypto News and Media Platform .",0.0,The headline reflects neutral market sentiment with humorous speculation and no significant developments.
2025-07-17 10:50:28+00:00,"BitcoinWorld Bitcoin Trading: James Wynn’s Audacious 40x Short Position Sparks Market Buzz In the high-stakes world of Bitcoin trading , where fortunes can be made and lost in moments, a prominent move by Hyperliquid trader James Wynn has captured the attention of the crypto community. Known for his aggressive yet calculated strategies, Wynn recently closed a highly profitable long position on Bitcoin (BTC) and immediately pivoted, opening an audacious 40x crypto short position . This bold maneuver has ignited discussions across social media and trading desks, raising questions about market sentiment and the inherent risks and rewards of extreme leveraged trading . The Genesis of a Bold Move: James Wynn’s Profit and Pivot The saga began with James Wynn successfully concluding a 40x leveraged long position on Bitcoin, a trade that culminated in a remarkable profit of $368,120. This significant gain, as reported by Onchain Lens on X, underscores Wynn’s prowess in navigating volatile crypto markets. What makes his latest move particularly compelling is the immediate shift from a bullish stance to an aggressively bearish one. After securing his profits, Wynn wasted no time in establishing a new 40x BTC short position, signaling a strong conviction about Bitcoin’s immediate future trajectory. This rapid pivot from long to short, especially with such high leverage, is a testament to the dynamic nature of crypto markets and the decisive actions some traders take. It’s not just about making a profit; it’s about anticipating market shifts and positioning oneself accordingly, even if it means going against the prevailing sentiment. Understanding Leveraged Trading: Amplifying Gains and Risks Wynn’s 40x position highlights the powerful, yet perilous, nature of leveraged trading . But what exactly does ’40x leverage’ mean, and why is it such a talked-about topic in the crypto space? What is Leveraged Trading? Leveraged trading allows traders to open positions larger than their actual capital. Essentially, you borrow funds from an exchange to amplify your potential returns. A 40x leverage means that for every $1 of your own capital, you can control $40 worth of an asset. While this can significantly boost profits, it equally magnifies potential losses. The Mechanics of Leverage: Margin: The initial capital you put up to open a leveraged position. Borrowed Funds: The additional capital provided by the exchange. Liquidation Price: A critical price point where your position is automatically closed by the exchange if the market moves too far against you, to prevent your losses from exceeding your margin. The higher the leverage, the closer your liquidation price is to your entry price. For a 40x position, even a small percentage move against the trader can lead to liquidation. This is why such high leverage is often considered extremely risky and is typically employed by experienced traders with robust risk management strategies. Why a Crypto Short Position? Deciphering Wynn’s Bearish Bet The decision by James Wynn to open a crypto short position on Bitcoin at 40x leverage speaks volumes about his current market outlook. Short selling, in essence, is a bet that an asset’s price will fall. Traders ‘short’ an asset by borrowing it, selling it at the current market price, and then hoping to buy it back later at a lower price to return it to the lender, profiting from the price difference. Reasons for Short Selling Bitcoin: Bearish Market Outlook: The most direct reason is a belief that Bitcoin’s price is due for a correction or a significant decline. Hedging: Traders might short BTC to offset potential losses in their long-term spot holdings during a market downturn. Profit from Volatility: In highly volatile markets like crypto, short selling provides an opportunity to profit from downward price movements, complementing strategies focused on upward trends. Wynn’s immediate pivot to a short position suggests he anticipates a significant downturn, or at least a temporary dip, that he believes will be substantial enough to yield considerable profit even after accounting for funding rates and trading fees associated with high leverage. Hyperliquid: The Arena for High-Stakes Trading The platform of choice for James Wynn ‘s high-leverage maneuvers is Hyperliquid . Hyperliquid is a decentralized perpetual exchange known for its high liquidity, low fees, and ability to offer substantial leverage to its users. Being a decentralized platform, it appeals to traders seeking more autonomy and potentially lower counterparty risk compared to centralized exchanges. The choice of Hyperliquid underscores the growing trend of sophisticated traders utilizing DeFi platforms for advanced trading strategies. These platforms often provide the infrastructure necessary for rapid execution and high leverage, catering to a niche of experienced and aggressive traders. What are the Implications and Risks of Such a Trade? A 40x crypto short position is not ",-0.5,James Wynn's aggressive shift to a 40x short position indicates bearish sentiment and raises concerns about potential market corrections.
2025-07-17 10:51:41+00:00,"The post Tether in Trouble as GENIUS Act Targets USDT- Is a Market Collapse Ahead? appeared first on Coinpedia Fintech News While the crypto is waiting anxiously for the upcoming crypto bills to hit the space. One analyst is expecting blood on the Satoshi Street once the GENIUS Act becomes the law. In this context, crypto analyst Jacob King sounded the alarm over what he calls the “bloodiest event in Bitcoin’s modern history.” His warning centers on the potential banning of Tether (USDT) following the expected passage of the GENIUS Act, which he claims could trigger a massive collapse across the crypto market. Bitcoin is on the brink of its bloodiest event in modern history and no one is talking about it. Tether is about to be BANNED once the GENIUS Act passes the Senate. Why do you think they’ve been desperately printing USDT out of thin air, pumping prices to unsustainable all-time… — Jacob King (@JacobKinge) July 16, 2025 Tether in the Crosshairs? According to analysts, the GENIUS Act, which is gaining traction in Congress, could effectively lead to a ban on Tether, the largest stablecoin by market cap. Despite the ban fear, Tether has recently minted 160 billion USDT, marking a major milestone and reinforcing its dominance in the stablecoin market. He argues that this threat is why Tether has been “desperately printing USDT out of thin air” in recent weeks to artificially inflate crypto prices, including Bitcoin’s. Tether has long faced criticism for its lack of transparency and allegations of unbacked printing, though it has continued to deny wrongdoing. Institutional Outflows Signal Trouble King also points to a wave of record ETF outflows this week, stating that institutions are quietly exiting their Bitcoin positions. He sees this as a major red flag, suggesting that “whales are abandoning the sinking ship” while retail investors remain unaware of the looming risk. Tether Insiders Dumping Bitcoin? In a further claim, King says that Tether insiders are offloading record amounts of Bitcoin through OTC (over-the-counter) trades, distancing themselves from the fallout before it begins. If true, this could mean major players are shedding risk while keeping the market unaware of the scale of exits. A Structural Collapse? King’s core argument is that Tether is the foundation propping up Bitcoin. He estimates that 85–90% of BTC’s daily volume is dependent on USDT, which he calls “fake volume.” Without Tether, he warns, “people will realize how fake everything has been.” In his view, the crypto market is built on fragile ground, and the removal of Tether could expose the entire system to collapse. While King’s post paints a bleak scenario, it’s important to note that his views are controversial and not supported by hard evidence in this thread. Still, his warning is sparking serious debate about stablecoin regulation and the real liquidity behind crypto markets, issues that could come into sharper focus as U.S. lawmakers push forward with crypto legislation. How True is this? While the warning highlights crypto’s volatility, it also opens the door for new players like Ripple’s RLUSD to gain ground. The GENIUS Act doesn’t ban Tether outright but gives it 18–36 months to comply. Contrary to panic, ETF data shows inflows, not outflows. Overall, the market remains shaky, but there’s no clear sign of an imminent “bloodbath.”",-0.5,The potential banning of Tether under the GENIUS Act and warnings of a market collapse indicate minor FUD.
2025-07-17 10:52:23+00:00,"TL;DR There’s something in the cryptocurrency air in the past week or so, as bitcoin broke out of consolidation, marched to a new all-time high, and brought the entire market with it. Ripple’s cross-border token is among the biggest beneficiaries of this rally, having surged to well beyond $3 and close to its all-time high of $3.4. But can it finally do it now? The Rise Just look at the graph above, which paints a vivid picture of XRP’s massive run experienced lately. The asset had fallen below $2 at the end of June (not that long ago, right?) during the darkest hours of the Israel-Iran conflict. However, it quickly bounced above it and returned to a familiar ground of $2.2-$2.3, which was a tight range in which it spent most of the past few months. Fast-forward to last Wednesday, the landscape was relatively uneventful and, some might say, boring, as XRP was rangebound within this consolidation phase, with little to no indication of a clear breakout, despite some big predictions . However, the cryptocurrency market was revived as mentioned above, led by BTC’s massive $15,000 surge to a new all-time high of over $123,000. Not only did XRP follow suit, but it managed to dwarf bitcoin’s impressive gains. The largest cryptocurrency is up by 6.7% weekly, while the third-biggest has shot up by 33%. Earlier today, the asset jumped to $3.25, thus coming around 4.5% away from its January 2018 peak of $3.4 (CoinGecko data). To put things into perspective, XRP has gained over 70% since the aforementioned bottom in June (less than a month ago). Can There Be New ATH? Although impressive, this run has not been an isolated incident for XRP. Recall that the cryptocurrency rallied hard in late 2024 and early 2025, and its culmination came in January when it matched its all-time high of $3.4. However, it couldn’t keep climbing into uncharted territory despite the community’s expectations. Consequently, we decided to ask ChatGPT about the current environment and its opinion on XRP’s chances for a new record now. The AI solution noted that even though Ripple’s native token is so close to its ATH, a breach above it is not as easy and simple as some might think. This is because the $3.4 level has become a “psychological and technical ceiling for over seven years.” “XRP was rejected there in January, indicating it’s a sticky level.” On the contrary, ChatGPT listed a few favorable indicators that could propel the asset to and beyond that level. The RSI is still below 70, which means it “may still have room to move up.” Additionally, there are lots of bullish factors outside of technical analysis, such as ETF momentum , ISO 20022 update narrative, and overall market sentiment, that could lead to new peaks. If it indeed manages to break through, analysts are adamant that the next target will be around $4.80. The post Ripple’s XRP Failed in January: Can It Succeed in July? appeared first on CryptoPotato .",0.5,"The market is experiencing a bullish sentiment with significant gains in Bitcoin and XRP, driven by positive indicators and overall market momentum."
2025-07-17 10:52:57+00:00,"Ministers in the United Kingdom are considering a ban on cryptocurrency donations to political parties, citing concerns about traceability and the potential for foreign interference in domestic elections. Pat McFadden, a Cabinet Office minister, raised the issue on Tuesday, emphasizing the need for public trust in the funding of political activities. McFadden responded to a question from Labour party member Liam Byrne, stating that the UK should ensure its laws remain updated to safeguard the integrity of its democratic processes. “The funding of democracy is often a controversial area, but it’s very important that we know who is providing the donation, whether they are properly registered, and what the bona fides of that donation are,” McFadden noted, supporting the idea of a potential ban. Crypto Donations Raise Transparency Questions The discussion comes at a time when crypto donations have been gaining traction in the United States , with President Donald Trump openly accepting contributions in digital assets. In contrast, the UK’s cautious stance reflects a growing divide in global approaches to crypto’s role in politics. The debate in the UK intensified after Nigel Farage’s Reform UK party declared it would accept political donations in Bitcoin, becoming the first UK party to do so. Meanwhile, an anti-corruption nonprofit in the UK recently published a report warning that crypto donations could increase the risk of funds from criminal sources or foreign entities entering the political system, potentially leading to “future political interference schemes.” Both McFadden and Byrne suggested that strengthening the UK’s National Crime Agency and the Electoral Commission could help address the concerns around crypto’s influence on politics while maintaining transparency in political funding. Global Pushback on Crypto Contributions The UK joins other countries and regions that are re-evaluating crypto’s place in campaign finance. In 2022, Ireland enacted a ban on all crypto donations to political entities, aiming to protect its democracy from foreign interference while also tackling misinformation and transparency issues. In the United States, several states, including Oregon, Michigan, and North Carolina, have banned crypto donations to political campaigns due to similar concerns, despite the growing popularity of digital assets in campaign fundraising. El Salvador, which has adopted Bitcoin as legal tender, does not ban crypto donations, although civic groups there have warned about the potential for anonymous foreign or criminal influence in its elections. As crypto donations continue to rise globally , lawmakers face the challenge of closing regulatory gaps while balancing innovation with the need to protect democratic systems from opaque and potentially harmful financial influences. The post UK Ministers Consider Ban on Crypto Donations Over Foreign Interference Fears appeared first on TheCoinrise.com .",-1.0,The UK government's consideration of a ban on cryptocurrency donations reflects strict regulatory measures that could hinder market adoption.
2025-07-17 10:54:51+00:00,"Ethereum (ETH) is riding on a huge bullish wave, smashing all the highly anticipated price levels. ETH just smashed past $3,400 mark, looking to get over $3,500 now, and whales can’t keep calm. The largest altcoin price has jumped by 23% over the last 7 days. The ongoing Ethereum price surge has grabbed the attention from Bitcoin’s ATH rally and triggered sentiments of altcoin season in the market. Bitcoin price dropped to below the $118K level after hitting a fresh ATH of above $123K. The global digital assets market cap surged by 1.5% over the last day to stand at $3.81 trillion. Trump buys, hacker sells According to the data shared by Lookonchain, Donald Trump’s World Liberty Financial (WLF) splashed $10 million USDC to buy 3,007 ETH at an average of $3,326. The fund has been hoarding ETH since November, now sitting on 70,505 ETH worth $230 million, with a neat $7 million in paper gains. It added that from November 29, 2024, to March 5, 2025, WLF has accumulated 66,275 Ethereum (approx. worth $215 million) at an average price of $3,243. They’re not alone as SharpLink Gaming also jumped in. In just 5 hours, they vacuumed up 20,279 ETH (approx. worth $68.38 million). This move brings their 8-day binge to 111,609 ETH (worth $343 million). However, a mysterious whale 0x35fb resurfaced and scooped 7,980 ETH from Kraken. This whale has been busy buying 88,292 ETH in the last week alone. That’s nearly $300 million drifting off exchanges. This suggests that someone’s getting ready for something big or knows something we don’t. Meanwhile, not every whale is swimming upstream as two major players have dumped a combined 178,080 ETH (approx. worth $528 million). Trend Research, which bought 184,115 ETH between February and June at $2,118 average, just cashed out 79,470 ETH for $250 million. They still hold 105,664 Ethereum. Then there’s the whale who made $30 million in past ETH trades. It bought over 132K ETH during June’s dip and is now cashing out fast, unloading 98K ETH since the pump began. The whale still got 35K ETH on standby, though. Source: Lookonchain . Even hackers are going all out. Remember the Infini exploit from February—the attacker who looted $49.5M and spent it on 17,696 ETH at $2,798. As ETH’s price jumped, its holdings ballooned to $59.6 million. He just sold 1,770 ETH for nearly $6 million. ETH ETFs had their best day ever This spike is not Whales’ game only, as ETH linked ETFs reported their best day ever. On Wednesday alone, they pulled in a record $726.74 million in net inflows, and now total ETH ETF assets top $16.41 billion. BlackRock’s ETHA led with nearly $500 million while Fidelity’s FETH stood second with $113 million of inflow. Ethereum price is up 22% this month, and running up by 117% over the last 90 days. Meanwhile, we haven’t even broken the all-time high yet. The ETF effect is real, as July’s inflows have already hit $2.27 billion, the highest since these funds launched last year. ETH is trading at an average price of $3,463 at press time. Its 24-hour trading volume spiked by 34% to stand at $51 billion. Your crypto news deserves attention - KEY Difference Wire puts you on 250+ top sites",1.0,"Major institutional adoption is evident with record inflows into ETH ETFs and significant whale activity, indicating strong bullish sentiment."
2025-07-17 10:59:55+00:00,Peter Brandt forecasts an altcoin season due to a market cap surge. Bitcoin''s market dominance influences capital flow towards altcoins. Continue Reading: Peter Brandt Predicts an Upcoming Altcoin Boom The post Peter Brandt Predicts an Upcoming Altcoin Boom appeared first on COINTURK NEWS .,0.5,The prediction of an altcoin season indicates minor bullish sentiment and potential capital flow towards altcoins.
2025-07-17 11:00:04+00:00,"Crypto exchange Coinbase has launched a new initiative with its “Base App,” aiming to broaden access to the crypto economy. Unveiled on Wednesday, this application replaces the Coinbase Wallet and is designed to merge various functionalities, including wallet, trading, payments, messaging, and social media. Built on Coinbase’s proprietary blockchain network, Base, which operates on the Ethereum (ETH) blockchain, the app reportedly seeks to attract a wider audience beyond traditional cryptocurrency enthusiasts. Base App Launch According to CNBC, the Base App represents an opportunity to reach consumers who may not be primarily interested in buying or trading cryptocurrencies—a critical pivot given the company’s past over-reliance on trading revenues. Related Reading: BNB Price Stalls: Struggles to Resume Gains While Altcoins Rally To support the launch of the Base App, Coinbase introduced two significant features: Base Account, an identity verification system, and Base Pay, an express checkout tool designed for payments using the Circle-issued USDC stablecoin. During the unveiling event, Alex Danco, a product manager at Shopify, highlighted that “tens of thousands” of merchants can now utilize this feature, with plans for a broader rollout in the coming months. Additionally, Shopify intends to offer 1% cash back on USDC payments made through Base, further incentivizing usage. While initial enthusiasm for the Base network has primarily attracted developers and builders, notable interest is growing among larger financial entities. Recently, JPMorgan announced its plan to launch a deposit token on the Base blockchain, showcasing the network’s potential. Ambitious Goals For Coinbase The Base App is designed to enhance monetization options and greater control over their identity and data. As part of this initiative, Coinbase plans to fund creator rewards and waive USDC transaction fees within chat features, although significant revenue generation is not expected immediately. This launch comes at a time when the broader cryptocurrency industry is experiencing a surge in new products, driven by favorable policies from the Trump administration and anticipated regulatory clarity from Congress. Related Reading: Altcoin Season Index Spikes Above 30, But Bitcoin Dominance Remains High, What Next? Last month, Coinbase made headlines with the introduction of its first credit card in partnership with American Express, while Shopify rolled out USDC-powered payment solutions through Coinbase and Stripe. Coinbase CEO Brian Armstrong has expressed ambitious goals for the company, aiming to position USDC as the world’s leading stablecoin, currently dominated by Tether’s USDT. He also envisions transforming Coinbase into the premier financial services app globally within the next five to ten years. As of writing, the exchange’s stock, COIN, is trading at $398, slightly down from its all-time high of $405, which was reached earlier in Wednesday’s trading session. Bitcoin (BTC) and other major cryptocurrencies have also shown significant bullish momentum, with prices reaching new records or levels not seen since earlier in the year. Featured image from DALL-E, chart from TradingView.com",0.5,"The launch of the Base App and new features indicates positive tech upgrades and partnerships, contributing to minor bullish sentiment."
2025-07-17 11:00:13+00:00,"The Singapore High Court has reversed its earlier ruling, paving the way for a WazirX revote that could lead to user crypto distribution. WazirX Given Greenlight By Court For Revote In a new post on X, Indian crypto exchange WazirX has shared details of the Singapore High Court hearing held on July 16th. The court has set aside its earlier rejection of the platform’s restructuring proposal and has approved a fast-tracked revote that could allow the exchange to open back up. WazirX closed its doors almost exactly a year ago, on July 18th, after falling prey to a notorious hack that drained it of user crypto funds amounting to $234 million. At the time, the exchange held about $500 million in its reserves, meaning almost half of its assets were wiped out. The hack was later linked with North Korean hackers part of the Lazarus Group . When the breach became known, the exchange suspended deposits and withdrawals, and to this day, these channels haven’t been reopened, although that may be about to change. WazirX has been planning a restructure through its parent company Zettai PTE LTD and during a vote, the proposal ended up finding overwhelming support from the creditors. The Singapore High Court rejected the plan during a hearing on June 4th, however, citing concerns over regulatory compliance with Singapore’s Financial Services and Markets Act (FSMA) and the involvement of Panama-based entity Zensui in the distribution process. The company amended the proposal and returned to court again. After the latest hearing, the Singapore High Court has now given its greenlight on the updated plan and allow the exchange to conduct a fast-tracked revote with its creditors. Alongside the news, Nischal Shetty , CEO of WazirX, has broken a long silence on X to comment on the outcome. “The broad amendment is that instead of Zettai, it will be Zanmai helping with the fund distribution if the scheme is approved,” noted Shetty. Zanmai Labs is the Indian entity behind WazirX that manages the Indian Rupee (INR) component of the platform. Zettai, on the other hand, was the one looking after the crypto side of things, which is why the firm has been at the center of the legal proceedings. The data of the vote will be announced soon, according to Shetty. “If the amended scheme is approved by the requisite majority of creditors and sanctioned by the court, it is contemplated that the WazirX platform will reopen,” said WazirX in the announcement. It now remains to be seen how things will develop from here and whether the platform’s users who have been waiting for their crypto for over a year will finally get it back. Bitcoin Price At the time of writing, Bitcoin is trading around $119,300, up over 8% in the last week.",0.5,"The Singapore High Court's approval for a WazirX revote indicates a potential positive development for users and the exchange, reflecting minor bullish sentiment."
